location,latitude,longitude,pagenumber,map_order,pagenumber_first,pagenumber_last,loc_name_shelley,loc_name_18c,loc_name_modern,loc_type,action_emotive_victor,action_emotive_creature,action_emotive_walton,action_emotive_clerval,action_emotive_alphonse,action_emotive_caroline,action_emotive_elizabeth,action_emotive_william,action_emotive_justine,action_emotive_felix,action_emotive_safie,action_emotive_agatha,action_emotive_delacey,action_emotive_waldman,action_emotive_krempe,action_emotive_kirwin,action_emotive_ernest,action_physical_victor,action_physical_creature,action_physical_walton,action_physical_clerval,action_physical_alphonse,action_physical_caroline,action_physical_elizabeth,action_physical_william,action_physical_justine,action_physical_felix,action_physical_safie,action_physical_agatha,action_physical_waldman,action_physical_krempe,action_physical_kirwin,action_physical_ernest,nature_setting,nature_loc,nature_aesthetic,nature_weather,nature_time,nature_topography,name_narrator,name_actant1,name_actant2,name_actant3,name_actant4,name_actant5,name_ref1,name_ref2,name_ref3,name_ref4,name_ref5,name_book1,name_book2,name_book3,name_book4,name_book5,extract,,,,,,
49secheronv1ch6,46.2,6.166667,49,,49,49,Secheron,Sécheron,Sécheron,loc_path,sadness,,,,,,,,,,,,,,,,,action_physical_traveling,,,,,,,,,,,,,,,,nature_setting_village,nature_loc_interior,nature_aesthetic_sublime,nature_weather_clear,nature_time_night,nature_plain,Victor,Victor,,,,,,,,,,,,,,,"“It was completely dark when I arrived in the environs of Geneva; the gates of the town were already shut; and I was obliged to pass the night at Secheron, a village half a league to the east of the city.” (Shelley 2012:49)",,,,,,
50môlev1ch6,46.106667,6.455,50,,50,50,Môle,Le Môle,Le Môle,loc_zone,sadness,,,,,,,,,,,,,,,,,action_physical_traveling,,,,,,,,,,,,,,,,nature_setting_wilderness,nature_loc_exterior,nature_aesthetic_beautiful,nature_weather_thunderstorm,nature_time_night,nature_mountain,Victor,Victor,,,,,Switzerland,Belrive,Jura,Lake Geneva,Copêt,,,,,,"“The storm, as is often the case in Switzerland, appeared at once in various parts of the heavens. The most violent storm hung exactly north of the town, over that part of the lake which lies between the promontory of Belrive and the village of Copêt. Another storm enlightened Jura with faint flashes; and another darkened and sometimes disclosed the Môle, a peaked mountain to the east of the lake.” (Shelley 2012:50)",,,,,,
50thelakev1ch6,46.433333,6.55,50,,50,50,The Lake,Lake Léman,Lake Léman,loc_zone,sadness,,,,,,,,,,,,,,,,,action_physical_traveling,,,,,,,,,,,,,,,,nature_setting_wilderness,nature_loc_exterior,nature_aesthetic_beautiful,nature_weather_thunderstorm,nature_time_night,nature_sea,Victor,,,,,,Switzerland,Copêt,Belrive,Jura,Môle,,,,,,"“The storm, as is often the case in Switzerland, appeared at once in various parts of the heavens. The most violent storm hung exactly north of the town, over that part of the lake which lies between the promontory of Belrive and the village of Copêt. Another storm enlightened Jura with faint flashes; and another darkened and sometimes disclosed the Môle, a peaked mountain to the east of the lake.” (Shelley 2012:50)",,,,,,
50jurav1ch6,46.270833,5.939444,50,,50,50,Jura,Massif du Jura,Jura Mountains,loc_zone,sadness,,,,,,,,,,,,,,,,,action_physical_traveling,,,,,,,,,,,,,,,,nature_setting_wilderness,nature_loc_exterior,nature_aesthetic_na,nature_weather_thunderstorm,nature_time_night,nature_mountain,Victor,,,,,,Switzerland,Belrive,Lake Geneva,Copêt,Môle,,,,,,"“The storm, as is often the case in Switzerland, appeared at once in various parts of the heavens. The most violent storm hung exactly north of the town, over that part of the lake which lies between the promontory of Belrive and the village of Copêt. Another storm enlightened Jura with faint flashes; and another darkened and sometimes disclosed the Môle, a peaked mountain to the east of the lake.” (Shelley 2012:50)",,,,,,
50copêtv1ch6,46.316667,6.191667,50,,50,50,Copêt,Coppet,Coppet,loc_zone,sadness,,,,,,,,,,,,,,,,,action_physical_traveling,,,,,,,,,,,,,,,,nature_setting_village,nature_loc_exterior,nature_aesthetic_na,nature_weather_thunderstorm,nature_time_night,nature_coastal,Victor,,,,,,Belrive,Juras,Switzerland,Lake Geneva,Môle,,,,,,"“The storm, as is often the case in Switzerland, appeared at once in various parts of the heavens. The most violent storm hung exactly north of the town, over that part of the lake which lies between the promontory of Belrive and the village of Copêt. Another storm enlightened Jura with faint flashes; and another darkened and sometimes disclosed the Môle, a peaked mountain to the east of the lake.” (Shelley 2012:50)",,,,,,
50belrivev1ch6,46.916667,7.016667,50,,50,50,Belrive,Bellerive,Bellerive,loc_zone,sadness,,,,,,,,,,,,,,,,,action_physical_traveling,,,,,,,,,,,,,,,,nature_setting_city,nature_loc_exterior,nature_aesthetic_na,nature_weather_thunderstorm,nature_time_night,nature_plain,Victor,,,,,,Switzerland,Lake Geneva,Jura,Copêt,Môle,,,,,,"“The storm, as is often the case in Switzerland, appeared at once in various parts of the heavens. The most violent storm hung exactly north of the town, over that part of the lake which lies between the promontory of Belrive and the village of Copêt. Another storm enlightened Jura with faint flashes; and another darkened and sometimes disclosed the Môle, a peaked mountain to the east of the lake.” (Shelley 2012:50)",,,,,,
45environsofingolstadtv1ch5,48.76355278,11.425,45,,45,46,The environs of Ingolstadt,,The country around Ingolstadt,loc_zone,happiness,,,happiness,,,,,,,,,,,,,,action_physical_travelling,,,action_physical_travelling,,,,,,,,,,,,,nature_setting_wilderness,nature_loc_exterior,nature_aesthetic_na,nature_weather_clear,nature_time_day,nature_valley,Victor,Clerval,Victor,,,,Persian Writers,Arabic Writers,,,,,,,,,"“The month of May had already commenced, and I expected the letter daily which was to fix the date of my departure, when Henry proposed a pedestrian tour in the environs of Ingolstadt that I might bid a personal farewell to the country I had so long inhabited. I acceded with pleasure to this proposition: I was fond of exercise, and Clerval had always been my favourite companion in the rambles of this nature that I had taken among the scenes of my native country.” (Shelley 2012:45)

“A serene sky and verdant fields filled me with ecstacy. The present season was indeed divine; the flowers of spring bloomed in the hedges, while those of summer were already in bud: I was undisturbed by thoughts which during the preceding year had pressed upon me, notwithstanding my endeavours to throw them off, with an invincible burden. Henry rejoiced in my gaiety, and sincerely sympathized in my feelings: he exerted himself to amuse me, while he expressed the sensations that filled his soul. The resources of his mind on this occasion were truly astonishing: his conversation was full of imagination; and very often, in imitation of the Persian and Arabic writers, he invented tales of wonderful fancy and passion.” (Shelley 2012:45-46)",,,,,,
49montblancv1ch6,45.8326,6.8652,49,,49,49,Mont Blanc,Le Mont Blanc,Le Mont Blanc,loc_zone,sadness,,,,,,,,,,,,,,,,,action_physical_travelling,,,,,,,,,,,,,,,,nature_setting_wilderness,nature_loc_exterior,nature_aesthetic_beautiful,nature_weather_thunderstorm,nature_time_night,nature_mountain,Victor,Victor,,,,,Salêve,The Juras,,,,,,,,,"“During this short voyage I saw the lightnings playing on the summit of Mont Blanc in the most beautiful figures. The storm appeared to approach rapidly; and, on landing, I ascended a low hill, that I might observe its progress. I advanced; the heavens were clouded, and I soon felt the rain coming slowly in large drops, but its violence quickly increased.” (Shelley 2012:49) “I quitted my seat, and walked on, although the darkness and storm increased every minute, and the thunder burst with a terrific crash over my head. It was echoed from Salêve, the Juras, and the Alps of Savoy…” (Shelley 2012:49)",,,,,,
107Genevach17,46.204392,6.143158,107,,107,107,Geneva,Genève,Genève,loc_topmarker,fear,,,,,,,,,,,,,,,,,action_physical_travelling,,,,,,,,,,,,,,,,nature_setting_wilderness,nature_loc_exterior,nature_aesthetic_na,nature_weather_na,nature_time_day,nature_na,Victor,Victor,,,,,,,,,,,,,,,"""Day after day, week after week, passed away on my return to Geneva; and I could not collect the courage to recommence my work.""",,,,,,
110Rhinech17,48.704931,7.943986,110,,110,110,the Rhine,le Rhin,the Rhine,loc_path,sadness,,,happiness,,,,,,,,,,,,,,action_physical_travelling,,,action_physical_travelling,,,,,,,,,,,,,nature_setting_wilderness,nature_loc_exterior,nature_aesthetic_beautiful,nature_weather_na,nature_time_day,nature_river,Victor,Victor,Clerval,,,,,,,,,,,,,,"""We had agreed to descend the Rhine in a boat from Strasburgh to Rotterdam, whence we might take shipping for London. During this voyage, we passed by many willowy islands, and saw several beautiful towns.""",,,,,,
110Mayencech17,49.992861,8.247253,110,,110,112,Mayence,Mayence,Mainz,loc_path,sadness,,happiness,,,,,,,,,,,,,,,action_physical_travelling,,,action_physical_travelling,,,,,,,,,,,,,nature_setting_city,nature_loc_exterior,nature_aesthetic_na,nature_weather_na,nature_time_day,nature_na,Victor,Victor,Clerval,,,,,,,,,,,,,,"“We staid a day at Manheim, and, on the fifth from our departure from Strasburgh, arrived at Mayence. The course of the Rhine below Mayence becomes much more picturesque.”",,,,,,
110Manheimch17,49.487458,8.466039,110,,110,112,Manheim,Mannem,Mannheim,loc_path,sadness,,,sadness,,,,,,,,,,,,,,action_physical_travelling,,,action_physical_travelling,,,,,,,,,,,,,nature_setting_city,nature_loc_exterior,nature_aesthetic_na,nature_weather_na,nature_time_day,nature_na,Victor,Victor,Clerval,,,,,,,,,,,,,,"“We staid a day at Manheim, and, on the fifth from our departure from Strasburgh, arrived at Mayence. The course of the Rhine below Mayence becomes much more picturesque.”",,,,,,
133portofHolyheadv3ch4,53.30621,-4.63211,133,,133,133,port of Holyhead,port of Holyhead,"Holyhead, United Kingdom",loc_path,fear,anger,,,love,,,,,,,,,,,,,action_physical_travelling,action_physical_hiding,,,action_physical_travelling,,,,,,,,,,,,nature_setting_ship,,nature_aesthetic_na,,,,Frankenstein,Frankenstein,Creature,Alphonse,,,,,,,,,,,,,"""Towards morning I was possessed by a kind of night-mare; I felt the fiends grasp in my neck, and could not free myself from it; groans and cries rung in my ears. My father, who was watching over me, perceiving my restlessness, awoke me, and pointed to the port of Holyhead, which we were now entering.""",,,,,,
133Havrev3ch5,49.4944,0.1079,133,,133,134,Havre,Le Havre,Le Havre,loc_path,contentment,anger,,,contentment,,,,,,,,,,,,,action_physical_travelling,action_physical_hiding,,,action_physical_travelling,,,,,,,,,,,,nature_setting_ship,,nature_aesthetic_na,,,,Frankentein,Frankenstein,Alphonse,,,,,,,,,,,,,,"""We resolved not to go to London, but to cross the country to Portsmouth, and thence to embark for Havre.""",,,,,,
133Portsmouthv3ch5,50.8198,1.088,133,,133,133,Portsmouth,Portsmouth,Portsmouth,loc_path,contentment,anger,,,contentment,,,,,,,,,,,,,action_physical_travelling,action_physical_hiding,,,action_physical_travelling,,,,,,,,,,,,,,nature_aesthetic_na,,,,Frankenstein,Frankenstein,Alphonse,,,,,,,,,,,,,,"""We resolved not to go to London, but to cross the country to Portsmouth, and thence to embark for Havre.""",,,,,,
134Parisv3ch5,48.8566,2.3522,134,,134,136,Paris,Paris,Paris,loc_path,contentment,anger,,,emotionless,,,,,,,,,,,,,action_physical_travelling,action_physical_hiding,,,action_physical_travelling,,,,,,,,,,,,nature_setting_city,,nature_aesthetic_na,,,,Frankenstein,Frankenstein,Alphonse,,,,Elizabeth,,,,,,,,,,"""We arrived at Havre... and instantly proceeded to Paris, where my father had some business which detained us a few weeks. In this city, I received the following letter from Elizabeth:...""",,,,,,
142Genevav3ch6,46.2044,6.1432,142,,142,142,Geneva,Genéve,Genéve,loc_path,fear,contempt,,,,,,,,,,,,,,,,action_physical_travelling,action_physical_hiding,,,,,,,,,,,,,,,nature_setting_city,,nature_aesthetic_na,nature_weather_thunderstorm,nature_time_night,,Frankenstein,Frankenstein,,,,,Alphonse,Ernest,Creature,,,,,,,,"""...my father even now might be writhing under his grasp, and Ernest might be dead at his feet. This idea me shudder, and recalled me to action. I started up, and resolved to return to Geneva with all possible speed.""",,,,,,
126innv3ch4,,,126,,126,126,inn,inn,hotel/civic center,loc_action,madness,,,,,,,,,,,,,,,,,action_physical_violence,,,,,,,,,,,,,,,,nature_setting_village,nature_loc_interior,nature_aesthetic_na,nature_weather_na,nature_time_day,nature_coastal,Victor Frankenstein,Victor Frankenstein,villagers (men),,,,,,,,,,,,,,,,,,,,
139thelakev3ch6,46.204391,6.151,141,,141,141,the lake,Lac Léman,Lac Léman,loc_action,despair,enthusiasm,,,,,,,,,,,,,,,,action_physical_violence,action_physical_escape,,,,,,,,,,,,,,,nature_setting_village,nature_loc_exterior,nature_aesthetic_na,nature_weather_thunderstorm,nature_time_night,nature_sea,Frankenstein,Frrankenstein,Creature,a crowd,,,Elizabeth,,,,,,,,,,"""I rushed toward the window, and drawing a pistol from my bosom, shot; but he eluded me, leaped from his station, and, running with the swiftness of lightning, plunged into the lake. The report of the pistol brought a crowd into the room.""",,,,,,
45genevav1ch5,46.201401,6.148595,45,,45,45,Geneva,Genève,Genève,loc_topmarker,contempt,,,,,,,,,,,,,,,,,action_physical_waiting,,,,,,,,,,,,,,,,nature_setting_city,nature_loc_exterior,nature_aesthetic_beautiful,nature_weather_na,nature_time_day,nature_coastal,Victor,,,,,,,,,,,,,,,,"“Summer passed away in these occupations, and my return to Geneva was fixed for the later end of autumn; but being delayed by several accidents, winter and snow arrived, the roads were deemed impassable, and my journey was retarded until the ensuing spring.” (Shelley 2012:45)",,,,,,
7thepolev1lt1,90,0,7,,7,14,The pole,North Pole (country of eternal light),Geographic north pole,loc_projected,,,longing,,,,,,,,,,,,,,,,,action_physical_dialogue,,,,,,,,,,,,,,nature_setting_wilderness,nature_loc_exterior,nature_aesthetic_sublime,,,,Walton,Walton,Margaret,,,,Preceding navigators,,,,,Accounts of other travelers in Uncle's library ,Whale fishers,A Greenland whaler,Walton's crew,,""" I try in vain to be persuaded that the pole is the seat of frost and desolation; it ever presents itself to my imagination as the region of beauty and delight.""",,,,,,
7Englandv1lt1,52.561928,-1.464854,7,,7,7,England,Kingdom of Great Britain,United Kingdom,loc_topmarker,,contentment,enthusiasm,,,,,,,,,,,,,,,,,action_physical_dialogue,,,,,,,,,,,,,,,,nature_aesthetic_na,,,,Walton,Walton,Mrs. Saville,,,,,,,,,,,,,,"""To Mrs. Saville, England.""",,,,,,
7Londonv1lt1,51.5074,0.1278,7,,7,7,London,London,London,loc_topmarker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nature_setting_city,,nature_aesthetic_na,,,,Walton,,,,,,,,,,,,,,,,"""I am already far north of London; """,,,,,,
7St.Petersburghv1lt1,59.9343,30.3351,7,,7,9,St. Petersburgh,St. Petersburg,Санкт-Петербу́рг,loc_zone,,,enthusiasm,,,,,,,,,,,,,,,,,action_physical_dialogue,,,,,,,,,,,,,,nature_setting_city,,nature_aesthetic_na,,,nature_sea,Walton,Walton,Margaret (Mrs. Saville),,,,,,,,,,,,,,,,,,,,
8NorthPacificOceanv1lt1,60.250628,-174.702886,8,,8,8,North Pacific Ocean,North Pacific Ocean,Bearing Sea,loc_projected,,,enthusiasm,,,,,,,,,,,,,,,,,action_physical_dialogue,,,,,,,,,,,,,,nature_setting_wilderness,nature_loc_exterior,nature_aesthetic_na,,,nature_sea,Walton,,,,,,Walton,Other Navigators,Uncle Thomas,,,Accounts of other navigators,,,,,"""I have read with ardour the accounts of the various voyages which have been made in the prospect of arriving at the North Pacific Ocean through the seas which surround the pole."" ",,,,,,
8NorthSeav1lt1,56.044249,2.945652,8,,8,8,North Sea,North Sea,North Sea,loc_projected,,,happiness,,,,,,,,,,,,,,,,,action_physical_learningsolitary,,,,,,,,,,,,,,nature_setting_ship,nature_loc_exterior,nature_aesthetic_na,,,nature_sea,Walton,Walton,whale-fishers,,,,,,,,,Books on math,Books on medicine,Books on physical science,,,"""I accompanied the whale-fishers on several expeditions to the North Sea;"" ",,,,,,
8Paradisev1lt1,,,8,,8,8,Paradise of my [Walton's] own creation,Paradise,"""the good life""",loc_imaginary,,,happiness,,,,,,,,,,,,,,,,,action_physical_learningsolitary,,,,,,,,,,,,,,,,,,,,Walton,Walton,,,,,,,,,,Uncle Thomas's books,,,,,"""and for one year lived in a Paradise of my own creation;""",,,,,,
8Templev1lt1,,,8,,8,8,Temple where the names of Homer and Shakespeare are consecrated,,"""Classics""",loc_imaginary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""I imagined that I also might obtain a niche in the temple where the names of Homer and Shakespeare are consecrated.""",,,,,,
